function,job_id,http_upload,final_status,elapsed_s
f22,334193b7-7029-499c-99d8-7efcc5eed181,201,finished:dl406,1704
f24,15144906-ae8d-4d31-801d-a06b11d5fb0c,201,finished:dl406,211
f83,572ce9c2-c8ac-47f1-afdf-4754d5c6b32c,201,finished:dl406,212
